dataset,arquivo,nome_gab,exp_gab,erro,nome_app,exp_app,nome_ok,exp_capturadas,empresas_ok,cargos_ok
synth_filled_v2,pdf/475_recepcionista_mariana_martins_ribeiro_sidebar_right.pdf,Mariana Martins Ribeiro,2,,Mariana Martins,2,True,2,0,1
synth_filled_v2,pdf/476_operador_de_sac_lucas_correia_mendes_plain_left_gutter.pdf,Lucas Correia Mendes,3,,Lucas Correia Mendes,4,True,3,2,1
synth_filled_v2,pdf/477_repositor_de_mercadori_caio_nascimento_moreira_sidebar_left.pdf,Caio Nascimento Moreira,2,,Caio Nascime,2,True,2,2,2
synth_filled_v2,pdf/478_estoquista_davi_almeida_barbosa_concurso.pdf,Davi Almeida Barbosa,3,,Davi Almei da Barbosa,3,False,3,2,3
synth_filled_v2,pdf/479_consultor_de_vendas_tatiane_nogueira_freitas_plain_single.pdf,Tatiane Nogueira Freitas,3,,Tatiane Nogueira Freitas,3,True,3,3,3
synth_filled_v2,pdf/480_auxiliar_administrativ_ana_santos_pinto_plain_single.pdf,Ana Santos Pinto,3,,Ana Santos Pinto,3,True,3,3,3
synth_filled_v2,pdf/481_atendente_de_recepcao_helena_silva_macedo_plain_left_gutter.pdf,Helena Silva Macedo,1,,Helena Silva Macedo,2,True,1,1,1
synth_filled_v2,pdf/482_gerente_de_loja_daniel_monteiro_oliveira_sidebar_right.pdf,Daniel Monteiro Oliveira,3,,Bacharelado em Administração,3,False,3,3,3
synth_filled_v2,pdf/483_repositor_de_mercadori_aline_gomes_fernandes_sidebar_contact_right.pdf,Aline Gomes Fernandes,2,,Aline Gomes Fernandes,2,True,2,1,2
synth_filled_v2,pdf/484_desenvolvedor_backend_mateus_silva_moreira_designer_monogram.pdf,Mateus Silva Moreira,3,,Mateus Silva Moreira,3,True,3,3,0
synth_filled_v2,pdf/485_repositor(a)_de_loja_leticia_costa_souza_sidebar_contact_left.pdf,Letícia Costa Souza,3,,Letícia Costa Souza,3,True,3,2,0
synth_filled_v2,pdf/486_operadora_de_caixa_fernanda_gomes_fernandes_designer_outlined_box.pdf,Fernanda Gomes Fernandes,1,,Fernanda Gomes Fe,1,True,1,1,1
synth_filled_v2,pdf/487_consultor_de_vendas_gustavo_lima_martins_designer_banner_diagonal.pdf,Gustavo Lima Martins,3,,Gustavo Lima Martins,3,True,3,3,3
synth_filled_v2,pdf/488_atendente_de_telemarke_marcelo_cardoso_souza_designer_banner.pdf,Marcelo Cardoso Souza,2,,Marcelo Cardoso Souza,2,True,2,2,2
synth_filled_v2,pdf/489_analista_financeiro_ju_amanda_rodrigues_lima_plain_left_gutter.pdf,Amanda Rodrigues Lima,3,,Amanda Rodrigues Lima,4,True,3,1,3
synth_filled_v2,pdf/490_auxiliar_de_servicos_g_rafaela_pinto_silva_designer_accent_rule.pdf,Rafaela Pinto Silva,1,,Rafaela Pinto Silva,1,True,1,1,1
synth_filled_v2,pdf/491_gerente_de_loja_renata_araujo_santos_designer_bracket_frame.pdf,Renata Araújo Santos,3,,Renata Araújo Santos,3,True,3,2,2
synth_filled_v2,pdf/492_auxiliar_de_reposicao_caio_ferreira_vieira_plain_left_gutter.pdf,Caio Ferreira Vieira,3,,Caio Ferreira Vieira,4,True,3,2,3
synth_filled_v2,pdf/493_consultor_de_vendas_debora_oliveira_souza_designer_plain.pdf,Débora Oliveira Souza,1,,Débora Oliveira Souza,1,True,1,1,1
synth_filled_v2,pdf/494_operador_de_caixa_fernanda_cavalcante_mend_designer_banner_diagonal.pdf,Fernanda Cavalcante Mendes,2,,Fernanda Cavalcante Mendes,2,True,2,1,2
synth_filled_v2,pdf/495_operador_de_caixa_rafaela_lima_rodrigues_designer_color_boxes.pdf,Rafaela Lima Rodrigues,1,,Lima Rodrigues,1,True,1,0,1
synth_filled_v2,pdf/496_assistente_de_rh_vitoria_nascimento_santo_sidebar_contact_right.pdf,Vitória Nascimento Santos,3,,Vitória Nascimento Santos,3,True,3,2,3
synth_filled_v2,pdf/497_acougueiro_andre_ferreira_oliveira_concurso.pdf,André Ferreira Oliveira,1,,André Ferreira Oliveira,1,True,1,1,1
synth_filled_v2,pdf/498_assistente_de_rh_bruna_correia_silva_designer_plain.pdf,Bruna Correia Silva,1,,Bruna Correia Sil,1,True,1,0,1
synth_filled_v2,pdf/499_enfermeira_eduardo_carvalho_freitas_designer_color_boxes.pdf,Eduardo Carvalho Freitas,1,,Carvalho Freitas,1,True,1,1,1
synth_entrylabel,000_amanda-moreira-almeida.docx,Amanda Moreira Almeida,3,,Amanda Moreira Almeida,3,True,3,3,3
synth_entrylabel,001_amanda-nogueira-correia.docx,Amanda Nogueira Correia,2,,Amanda Nogueira Correia,2,True,2,2,2
synth_entrylabel,002_caio-silva-freitas.docx,Caio Silva Freitas,2,,Caio Silva Freitas,2,True,2,2,2
synth_entrylabel,003_mateus-macedo-carvalho.docx,Mateus Macedo Carvalho,3,,Mateus Macedo Carvalho,3,True,3,3,3
synth_entrylabel,004_camila-almeida-monteiro.docx,Camila Almeida Monteiro,1,,Camila Almeida Monteiro,1,True,1,1,1
synth_entrylabel,005_letícia-nascimento-santos.docx,Letícia Nascimento Santos,1,,Letícia Nascimento Santos,1,True,1,1,1
synth_entrylabel,006_maria-araújo-silva.docx,Maria Araújo Silva,1,,Maria Araújo Silva,1,True,1,1,1
synth_entrylabel,007_vinícius-ferreira-cavalcante.docx,Vinícius Ferreira Cavalcante,2,,Vinícius Ferreira Cavalcante,2,True,2,1,2
synth_entrylabel,008_igor-rodrigues-freitas.docx,Igor Rodrigues Freitas,3,,Igor Rodrigues Freitas,3,True,3,3,3
synth_entrylabel,009_tatiane-araújo-fernandes.docx,Tatiane Araújo Fernandes,1,,Tatiane Araújo Fernandes,1,True,1,1,1
synth_entrylabel,010_mateus-cardoso-mendes.docx,Mateus Cardoso Mendes,3,,Mateus Cardoso Mendes,3,True,3,3,3
synth_entrylabel,011_vinícius-mendes-teixeira.docx,Vinícius Mendes Teixeira,2,,Vinícius Mendes Teixeira,2,True,2,2,2
synth_entrylabel,012_aline-freitas-fernandes.docx,Aline Freitas Fernandes,3,,Aline Freitas Fernandes,3,True,3,3,3
synth_entrylabel,013_pedro-monteiro-freitas.docx,Pedro Monteiro Freitas,2,,Pedro Monteiro Freitas,2,True,2,1,2
synth_entrylabel,014_fernanda-ferreira-teixeira.docx,Fernanda Ferreira Teixeira,1,,Fernanda Ferreira Teixeira,1,True,1,1,1
synth_entrylabel,015_renata-pereira-cardoso.docx,Renata Pereira Cardoso,2,,Renata Pereira Cardoso,2,True,2,2,2
synth_entrylabel,016_beatriz-nogueira-carvalho.docx,Beatriz Nogueira Carvalho,1,,Beatriz Nogueira Carvalho,1,True,1,1,1
synth_entrylabel,017_andré-pereira-teixeira.docx,André Pereira Teixeira,1,,André Pereira Teixeira,1,True,1,1,1
synth_entrylabel,018_débora-lima-cardoso.docx,Débora Lima Cardoso,3,,Débora Lima Cardoso,3,True,3,2,3
synth_entrylabel,019_thiago-teixeira-nogueira.docx,Thiago Teixeira Nogueira,1,,Thiago Teixeira Nogueira,1,True,1,0,1
synth_entrylabel,020_maria-pereira-araújo.docx,Maria Pereira Araújo,3,,Maria Pereira Araújo,3,True,3,2,3
synth_entrylabel,021_vinícius-cardoso-souza.docx,Vinícius Cardoso Souza,3,,Vinícius Cardoso Souza,3,True,3,3,3
synth_entrylabel,022_thiago-cardoso-teixeira.docx,Thiago Cardoso Teixeira,3,,Thiago Cardoso Teixeira,3,True,3,2,3
synth_entrylabel,023_bruna-moreira-silva.docx,Bruna Moreira Silva,1,,Bruna Moreira Silva,1,True,1,1,1
synth_entrylabel,024_rodrigo-lima-pinto.docx,Rodrigo Lima Pinto,1,,Rodrigo Lima Pinto,1,True,1,1,1
synth_entrylabel,025_gabriel-fernandes-oliveira.docx,Gabriel Fernandes Oliveira,3,,Gabriel Fernandes Oliveira,3,True,3,3,3
synth_entrylabel,026_daniel-mendes-gomes.docx,Daniel Mendes Gomes,3,,Daniel Mendes Gomes,3,True,3,3,3
synth_entrylabel,027_sophia-nascimento-silva.docx,Sophia Nascimento Silva,1,,Sophia Nascimento Silva,1,True,1,1,1
synth_entrylabel,028_eduardo-pereira-gomes.docx,Eduardo Pereira Gomes,3,,Eduardo Pereira Gomes,3,True,3,3,3
synth_entrylabel,029_vitória-moreira-silva.docx,Vitória Moreira Silva,1,,Vitória Moreira Silva,1,True,1,1,1
synth_entrylabel,030_ana-macedo-santos.docx,Ana Macedo Santos,1,,Ana Macedo Santos,1,True,1,1,1
synth_entrylabel,031_maria-oliveira-silva.docx,Maria Oliveira Silva,2,,Maria Oliveira Silva,2,True,2,2,2
synth_entrylabel,032_henrique-costa-gomes.docx,Henrique Costa Gomes,2,,Henrique Costa Gomes,2,True,2,1,2
synth_entrylabel,033_joão-silva-santos.docx,João Silva Santos,3,,João Silva Santos,3,True,3,2,3
synth_entrylabel,034_murilo-macedo-barbosa.docx,Murilo Macedo Barbosa,2,,Murilo Macedo Barbosa,2,True,2,1,2
synth_entrylabel,035_thiago-araújo-pinto.docx,Thiago Araújo Pinto,3,,Thiago Araújo Pinto,3,True,3,3,3
synth_entrylabel,036_eduardo-nascimento-vieira.docx,Eduardo Nascimento Vieira,2,,Eduardo Nascimento Vieira,2,True,2,2,2
synth_entrylabel,037_priscila-nascimento-freitas.docx,Priscila Nascimento Freitas,1,,Priscila Nascimento Freitas,1,True,1,1,1
synth_entrylabel,038_carolina-macedo-macedo.docx,Carolina Macedo Macedo,2,,Carolina Macedo Macedo,2,True,2,2,2
synth_entrylabel,039_mariana-vieira-rodrigues.docx,Mariana Vieira Rodrigues,3,,Mariana Vieira Rodrigues,3,True,3,3,3
synth_entrylabel,040_isabela-santos-pereira.docx,Isabela Santos Pereira,2,,Isabela Santos Pereira,2,True,2,2,2
synth_entrylabel,041_lucas-macedo-oliveira.docx,Lucas Macedo Oliveira,1,,Lucas Macedo Oliveira,1,True,1,1,1
synth_entrylabel,042_pedro-nogueira-gomes.docx,Pedro Nogueira Gomes,2,,Pedro Nogueira Gomes,2,True,2,1,2
synth_entrylabel,043_mariana-carvalho-martins.docx,Mariana Carvalho Martins,3,,Mariana Carvalho Martins,3,True,3,2,3
synth_entrylabel,044_rafael-barbosa-carvalho.docx,Rafael Barbosa Carvalho,3,,Rafael Barbosa Carvalho,3,True,3,2,3
synth_entrylabel,045_vitória-rodrigues-martins.docx,Vitória Rodrigues Martins,1,,Vitória Rodrigues Martins,1,True,1,1,1
synth_entrylabel,046_ana-barbosa-pinto.docx,Ana Barbosa Pinto,1,,Ana Barbosa Pinto,1,True,1,1,1
synth_entrylabel,047_beatriz-mendes-cardoso.docx,Beatriz Mendes Cardoso,1,,Beatriz Mendes Cardoso,1,True,1,0,1
synth_entrylabel,048_rodrigo-almeida-costa.docx,Rodrigo Almeida Costa,3,,Rodrigo Almeida Costa,3,True,3,2,3
synth_entrylabel,049_enzo-macedo-cardoso.docx,Enzo Macedo Cardoso,2,,Enzo Macedo Cardoso,2,True,2,2,2
synth_entrylabel,050_otávio-oliveira-pereira.docx,Otávio Oliveira Pereira,3,,Otávio Oliveira Pereira,3,True,3,3,3
synth_entrylabel,051_vinícius-freitas-lima.docx,Vinícius Freitas Lima,3,,Vinícius Freitas Lima,3,True,3,3,3
synth_entrylabel,052_otávio-araújo-correia.docx,Otávio Araújo Correia,1,,Otávio Araújo Correia,1,True,1,0,1
synth_entrylabel,053_murilo-correia-nascimento.docx,Murilo Correia Nascimento,1,,Murilo Correia Nascimento,1,True,1,1,1
synth_entrylabel,054_sophia-cardoso-gomes.docx,Sophia Cardoso Gomes,1,,Sophia Cardoso Gomes,1,True,1,1,1
synth_entrylabel,055_thiago-mendes-martins.docx,Thiago Mendes Martins,2,,Thiago Mendes Martins,2,True,2,1,2
synth_entrylabel,056_gabriel-cardoso-carvalho.docx,Gabriel Cardoso Carvalho,1,,Gabriel Cardoso Carvalho,1,True,1,1,1
synth_entrylabel,057_eduardo-santos-barbosa.docx,Eduardo Santos Barbosa,2,,Eduardo Santos Barbosa,2,True,2,2,2
synth_entrylabel,058_beatriz-freitas-almeida.docx,Beatriz Freitas Almeida,3,,Beatriz Freitas Almeida,3,True,3,3,3
synth_entrylabel,059_murilo-rodrigues-rodrigues.docx,Murilo Rodrigues Rodrigues,1,,Murilo Rodrigues Rodrigues,1,True,1,1,1
